Tweet,Label
"RT @AdviceToWriters: The cliché flourishes in the creative arts because the familiar gives a sense of comfort and security.
ROY HUGGINS

#a…",0
RT @CoreyBooks: Sincerely. http://t.co/VKhjg9XFSI,1
“@dancingastro: We don't wake up this early for anything. Except dance music. #daybreaker http://t.co/ScKTMQLn86” perfect start to the day,1
"If you're crazy &amp; you know it, shake your meds!",0
"i want to crush someone's stupid little soul, break their non-existent heart.
hurt them mentally.",0
RT @BieberUpBelieve: Retweet if you stayed through this and always will... #EMABiggestFansJustinBieber http://t.co/4csb5QkXbr,1
"@LouisBranston however I'm down for the manor tomorrow, few drinks? Been too long man?",1
"RT @dhume: .@nfergus: ""For most of the early modern period, the Scots kingdom was Europe’s Afghanistan."" v @myraemacdonald  http://t.co/6zZ…",0
I love how #Worlds is the #5 trending topic in the U.S. @lolesports #DAY1HYPE #LoL,1
@TrinadoMia Good Morning 💎,1
@DeadlySilence__ loool no problem stink gyalll ,1
Don't  nobody kiss it like you. 👀👅,1
"The idiotic Moronic Manner in which  #PaidMedia calls so called experts and discusses issues is really pathetic.
@timesnow @ibnlive @ndtv",0
"RT @AndareVeloce: I'm just so excited. Between TWD and GoT, these shows and the emotional roller coaster they send me on... #truelove",1
"""That's what your twenties are for. You learn, and then you apply it in your thirties.""",1
"Food, in the end, in our own tradition, is something holy. It's not about nutrients and calories. It's about... http://t.co/a0dnxziYin",1
Crush chat :3,1
@_huiyi okay swan haha thanks for taking the cheque!!,1
Have great POSITIVE mourning everyone! ! No tags for this one. If you see it was meant for you to… http://t.co/rVTmhwu53Q,1
@batfan1981 JUST SOUNDS WRONG DOOD,0
"Good Morning Facebook!!!
After you take your Selfie with our staff, email it to mskudlarek@tristarmgt.com . We... http://t.co/R0hiTMXQRX",1
KALE DROPPED MY KEYS DOWN THE GUTTER AT THE EBD OF MY STREET IM SO PISSED OFF,0
Pero congratulations sa PEP SQUAD 💋🎉🎉🎉👏👏 YOU PROVE THAT YOU DESERVED THE CROWN. 😊,1
@WhatsGoodTv ❤️🙌😎 OTF,1
only wishing for a good report today #3MonthsIn,1
I love flip phones!,1
@HaileyGerman thanks Hailey ☺️,1
@fvckliv TRYNA chill but these fuccbois won't lemme,0
“@inhaleXXhale: I swear sometimes it feels like I don't get enough sleep .” Everyday*,0
RT @Channels_TV: New Police Commissioner Vows To Sustain Fight Against Crime In Anmbra http://t.co/tN2PHz5AQF,1
RT @JacobWhitesides: “@hyfrwhitesides: Jacob meets me in London in 38 days idk how to feel” I'm going to die 😛 I'm so excited,1
"I've gathered 41 Scrolls! Can you do better? Download to find it out! http://t.co/N3MnTYeU2q #android,#androidgames,#gameinsight",1
either im dressing way too slow or time is going way too fast,0
holy shit I have the biggest bags under my eyes😔,0
I didn't make that name up. It just came across my desk 😑,0
its cloudy yay,1
RT @kerryjaneellis1: Last copy in my HMV ! http://t.co/0QkRCcV83f,1
I hate this internet!!,0
It's funny how 10-yr old me would die for and collect #Starbucks tissues but now I use them to blow my nose. Haha,0
@CrownRiversLHR Loved the magic. Took my breath away. Sensational,1
@Grady Not saying he sucks but a clean game from him could lead 2 a win accurate throws &amp; not throwing 2 the wrong color hats would be nice,0
@calisperber RIGHT. !😝😝 boring ass people,1
Jess be taking the ugliest pictures of me off guard 😴,0
I never knew a girl cud smell like this 😷,0
@SquirtDaIllest We are here for you when you need us. #vodkawithattitude,1
I miss yours 😓 RT @KCBamaBred: @hiHeelsNmidTops lmfao! Yes she is 😍. And we are great. Blessed. Just working and lovin lol. Miss your face,1
"""We won't give up hope.""",1
@WhoBut_TOS awwww these pictures are beautiful,1
Bad day,0
RT @BobHarig: Fascinating stuff here on the mystery. Nice job Alan @AlanShipnuck: Whatever happened to Anthony Kim? http://t.co/30vZ5Nqgtj”,1
RT @EarthPicsx: The Art of Mother Earth http://t.co/HJ7TVZHVLH,1
RT @HassanMakki15: Be Humble in victory and Give God all the Glory .,1
"Don't blame people for
disappointing you, blame yourself
for expecting too much from
them. #AssumingKaLang",0
http://t.co/jke0qotOaU This makes me so happy,1
"""@cashaeee: I been waiting for @_Foreverlb call since 12:00 😒😒 ."" I had done forgot call me",0
She My Trap Queen Let Ha Hit The Bando !,1
@mad_LIBSS Ahh that's a good reason!,1
RT @The_BezzyJ: Idk how I did it but im in class,1
"This is what I keep saying! #customerservice teams need to step it up, don't get upset, just adapt! http://t.co/VDuaenfSSc #socialmedia",0
@zaynmalik and dying,0
"RT @VoteNoBorders: ""What we built together by sacrificing and sharing - let no narrow nationalism split asunder, ever.""

http://t.co/eVGn1g…",1
Peter Forchetti - REPOST: New York City’s appalling “poor door” fiasco http://t.co/UymqX262BL,0
"""@5SOSWWReports: michael is the most beautiful human inside and out I'm so in love http://t.co/spibLOmvhB""",1
@Wolfyiy happy birthday dude miss you 😊,1
“@italianbella08: It's raining cats and dogs! 😫🐾🐱🐶”,0
@OgBranDirty uhhhh ok 😐,0
RT @mashable: Tom Brady's old internships look really cute on his resume. http://t.co/UOpSR9uB0D http://t.co/UQlWajBRNn,1
RT @RipDARunWayAdri: #HarlemNights  TONIGHT....,1
"Watching @kmichelle on #TheBreakfastClub , I'm so happy for you. Your happiness within is shinning baby doll ☀️",1
I'm so tired feel like calling in,0
RT @ReplyTariq: @MoeedNj ….. and don't forget Acting Chairman NADRA :-),1
I just dont understand why we can't get along.,0
Really hope US Cellular starts shipping the iPhone 6 soon!,1
😷😷 again again,1
@AndreaRussett could you please follow me ? I love watching your videos . Love you x22,1
"I knew you were trouble when you walked in, so shame on me",0
I always do what I say. That's why people fuck with me.,0
@ItsRoslyn chiobu plesse steal me away thx,1
@utau_remu I-I'm sorry! （ ; ; ）,0
@zhoumi_419 @shfly3424 Handsome guys. #PAPASITOS &gt;\\\&lt;,1
Newcastle manager Alan Pardew admits results must improve http://t.co/2e9yHMXP5w,0
huh RT @Amafree11: Thought 8am was too eatcheeze its at the airport....until I saw a girl eat pizza...now I'm happily eating cheeze its,1
"@NicoleBurgess23 you should come check out the cycle track we set up for #KTUAParkingday tomoroow, bring the #SDBikeTrain",1
Throw Those Razors Away.. &amp; Wax That 🐱..,0
@Crazykat519 nigga please,0
So excited for nash and hayes video YASA,1
@ByYourSideTom oh '-' I have to go to wolley ball at 18:00 (19:00 your time) '-',0
"""Netflix's Chaos Engineering Should Be Mandatory—Everywhere - ReadWrite""  http://t.co/ynSq6bZAPV",1
I don't understand how one of my playlist on iTunes got deleted when I didn't delete it 😒,0
RT @Rubiu5: FUCK FAME =/= FUCK ME https://t.co/I0IM2UjxjO,0
I haven't had a cigarette in like three weeks. Well done to me but now I'm smoking cause I'm bored. Thank fuck I'm leaving soon.,1
@dannyjpalmer Why do games have to be complicated? Mario and Crash Bandicoot were great games and nobody questioned their authenticity,0
"@_ipinkyswear @XLW__MCMXCIII cause you won't shit, aren't shit, and never will be shit!",1
"Hear ye, Survey Scoundrelsl! After pillaging, Ye can carry yer loot in a Pirate bag, AAARGH!   http://t.co/lkQryxLI01",1
I have a swimsuit in my car guys let's have a pool party in the parking lot,1
@alyloveee__  ugh! seriously!?,0
Lol i be jammin out way to early,0
RT @ElizabethFaye_: @Lpoynor10 @Ashlyn_Brooke_ I say we take another road trip soon!,1
@prfctgxrl baso urat yess,1
@Luke5SOS Hi Luke. How are you? i love you so much and i hope you follow me ♥ this is my dream :) xx3875,1
Happy #CheeseburgerDay! Who makes the best Cheeseburger in the Smoky Mountains? #foodholiday,1
#tbt blury but cute 😌 #fav ☺️ http://t.co/tgXRvS4nr9,1
"""If the hipsters go mainstream, then won't everything be mainstream?""

#stuffmysonsays",0
You can't help somebody that isn't even trying to help thereself .,0
lol ina bed 😌,1
RT @obatrealmad: @simonsaysepl @FPLAid @FPLCoach thanks for the read it was good piece.I'm just married to my 5 till next week when I plan …,1
Good on @moot for doing the right thing.,1
Matthew Knowles planting seeds in all these young ass girls… He can’t find a Lucille or Mary Frances anywhere to settle down with?,0
"Ilkley/Liverpool, I'm coming for you!!! #stagweekend #mayhem #drink #letsgetfuckingbattered http://t.co/OF2br3QkVI",1
"@BeckyFullalove work, life, lack of sleep. I'll text you when I get home x",0
I miss teen wolf 😔 #TeenWolfChangedMyLife,0
"if youre going to the gym, you dont have to post it every where. Trust me we'll notice your ""results""",0
#SRK9Million We have a HABITto win like @iamsrk so tweet faster &lt;3 @SRKUniverse @SRKswarrior1 @SRKFC_Russia @SRKCHENNAIFC @SRKFC_PUNE,1
I hate when he talks like that,0
"Not in the mood today, im firing on whoever",0
"@Prettyasheckkk Back2School Glow Party Tonight @ Papa Petes !!! Ladies 18 &amp; Up Free Before 11 "" Sounds by @DJILLMIXX",1
"RT @winnerxfun: YEAH!!! CAN'T WAIT!!! 
#WINNER #MINO #TAEHYUN http://t.co/gu8QeXOpn9",1
@annaabanana_ omg yes !,1
RT @Reuters: Muslim groups in Britain call for release of hostage Alan Henning held by Islamic State: http://t.co/RLfnhSxQTa http://t.co/Bs…,0
@JF991 @JamieSaettele where is my buddy rob ford ....get ready,1
6 New Workspaces That Are Killing the Corporate Campus http://t.co/3WRdr8xSuF #business,0
RT @Allourowncrafts: So wonderful to see all the crafty talent that Basingstoke has to offer - keep those applications coming in! 󾌸... http…,1
Veteran City Rollers fight as 'family' http://t.co/A3YVY6IHnX,1
keep that shit 1000 #richhomie,0
@t_morgan7 happy birthday my dude! Celebrations are in order after we snatch this W,1
So happy it's cold now,1
"RT “@ReaIisticaIIy: She was the kind of girlfriend god gives you young, so you'll know loss for the rest of your life.” 
This is Deep bruh",1
eating healthy lasted a long time lol :),1
RT @ForbesTech: Jeff Bezos' space company enters into a partnership to build a next gen rocket engine: http://t.co/tNoxPoKmzd http://t.co/m…,1
@Finck_aboutit I really don't know,0
How about an egg frittata with cucumber this morning?! Happy Thursday! http://t.co/SUfdiHaQdm,1
RT @Louis_Tomlinson: Ahhhhhh so nervous about Story of my life !!!!!,0
@Saarenke @UniLUT Congratulations! Great,1
RT @jenmorrisonlive: Day 25: the amazing rob duncan tracked down the painting I love in MM apt for me! #101Smiles #UglyDucklings http://t.c…,1
"""@CoolAssBas: Good morning yall show ya boy some love""gm",1
STABLER AND BENSON ARE MEANT TO BE TOGETHER DAMNIT,0
@ToshWatters The momentum against UK Govt is moving faster than a greyhound on heat. #GordonBrown #ToryInDisguise,0
"👀👀""@Iam_Ollyray: 😕😕😕😕😕😕 “@UberFacts: There are towns in France where it is illegal to die.”""",0
@iamkhushhhi @Neha_agarwal17 @FCNakuulMehta @pkdhfc @StarPlus @NakuulMehta @disha11parmar yes on 3rd rank ...its good enough  v happy :),1
"Play me , and ill finesse the shit out your ass lol",0
"✖🍕🎮✖🍕🎮✖

Michael Clifford from 5sos
You're the reason why I smile
If you see this plz follow me
ILY♡ @Michael5SOS

✖🍕 🎮✖🍕 🎮✖
x13,945",1
Happy birthday to one of my absolute best friends!🎉😊 I love you so much @sidneypaes777!❤ Hope your day is fantastic!😘 http://t.co/V5OXrzp49T,1
"So fine this day
all your problems has gone away
but tomorrow, when you wake up
all your problems are back to stay",0
That was the sweetest thing,1
RT @nickonken: Great day of amazing pics with @justinbieber &amp; codysimpson yesterday. Good times @scooterbraun… http://t.co/SQUWMqCZBp,1
@wbigler Are you talking about her lime green dress? We found similar at @neimanmarcus: http://t.co/eY3tamIlAn :) #styleonscreen X,1
When discussing about genres? People always fighting to know truth genre. Trance. Life. Fly. High.,0
RT @incarceratedbob: One of the best commercials ever... well done @Gatorade #Jeter #2 great sendoff https://t.co/cmoqetuqmk,1
"@justinbieber JUSTIN PLEASE FOLLOW ME, YOU'RE MY EVERYTHING, I LOVE U SO MUCH. YOU'RE MY HERO, DON'T IGNORE ME. NEVER SAY NEVER x1120",1
Glade that I don't worry about you no more if we are being real.,0
Happy birthday to the best oldest sister in the world! Thanks for putting up with the 3 of us all these years😘,1
"To build trust parties should; be present,reach out,be authentic,learn to express&amp; be yourself@FatumasVoice@Marafoundation #NikoNaMentor",1
@WeightlessBooks Awesome - thanks so much! (And praise Satan?),1
Is he all that? Carragher argues with Man United fans over Arsenal target http://t.co/La7K42gf0s #football,0
"@zaynmalik You made us smile You brought us
comfort In difficult times please follow me and @zaynsboca  we love you so much sunshine x3843",1
"tired of the 7th graders running to their classes 
you got time bitch slow down before I trip you",0
"""@HYFR_Its_Me: Sipping on coke and rum I'm like so what I'm drunk it's the freakin weekend baby I'm bouta have me some fun""",1
@JDBFollowHelp Thank you so much❤️You helped me so much and now...justin follows me❤️ just because you I knew when he followed❤️TYSM,1
Hang in there Bio &amp; Art people!! *inserts 3 emoticons with the biceps thing*,1
"I know if I'm haunting you, you must be haunting me .",1
Hahahahaha i was like 'i cant believe it',1
RT @American_Bridge: Not so sure that @TerriLLand is the kind of person we want in the Senate. #misen http://t.co/c2mVNzxSFc,0
"RT @DustinRossSaid: We can be funny.
We can be fine.
We can be sexy.
But what's really important is your fundamentals. Your CHARACTER.",1
The sun burnt me good #emoji,0
@Sophia_Kenny_ @karaworkman_ so he DMED a girl you helped but didn't follow you?? All you did was promote yourself but whatever,0
@sdhrshn Dei it's too much.,0
"I think these #MGSVTPP Puma boots are essential for my lifestyle (you know, stomping and twirling around the streets) http://t.co/Ipqh7RH0NG",1
@Cheska85 Pls RT:Have you seen Alice or Arnis since the 28.8.14?If you know anything please call 101 #FindAlice http://t.co/oNme1XCFN7,0
"RT @CruInnerCity: ""We must integrate evangelism w/ mercy ministries &amp; provide discipleship that will incorporate new believers... into the …",0
TaeTiSeo are finally back! Oh Yeah!,1
#nw Sex &amp; the city &gt;&gt;&gt;&gt;&gt;&gt; 😍😍😍,1
Goodnight batugs! 😘 I love you! ❤️ @Bycmp,1
Lambert keen for duo to stay http://t.co/K5ti2rgfEM,1
@NatFraRich thank you nat! Hope your good! X,1
@anjaayc texting her to pick me up is basically sitting on my phone,0
A client followed me into the pathologists' office today to find out exactly what it is that I do @schmorls . Had a great time elaborating,1
😂😂😂 why they arguing over lunch meat😂😂,0
stop the world cos i wanna get off with you,1
so happy I get tomorrow off,1
"RT @Whizzpast: Remembering a Legend: Rock stars reflect on Jimi Hendrix, whom we lost on this day in 1970 http://t.co/9AzXzvNjUO http://t.c…",0
@TataSky My cust id is 1103677777 and its down from last 4 days no one has turn up is this type of service you provide????,0
"RT @cynstweet: I know!!!! RT @trinimellie: I don't know why the universe expects me to work during #EJAMIReunion come on, SERIOUSLY???? UGH",0
"I wish other women could be so fortunate. Stop looking for your worth in material things or ""love"".",1
@DPD_UK hmmm. Thanks,1
So proud of this little twink #7YearsOfTylerOakleyVideos http://t.co/BB3wgBMNPF,1
Fraser is annoyinggg...,0
RT @AlmightyDtay: Kanye West has no chill... http://t.co/i4nDIMtOKI,0
Barely have any jewellery anymore 😭😨,0
this still amuses me. http://t.co/NHa4t7jrEM http://t.co/iOCtOyMfWw,1
Jameis Winston is my role model,1
"RT @Gailannmusic: Thanks For The Birthday Blessings Yesterday, God Has Been Great To Me :) #cahstopmeh #newsingle #youtube #gailann #soca",1
"RT @koalasivan: my favorite moments of his 7 years thank you for making us proud and working so hard

#7YearsOfTylerOakleyVideos http://t.c…",1
Brown skin men are the best ! 😍😍😍😍😍😍,1
@JoselynMorgan3 Agreed. Mega nice lol,1
@PTPA Awesome prizes!! @ESET #ESETProtects,1
"┊　┊   ┊　┊
┊　★   ┊　★
☆　　　☆

🌙Michael Clifford from 5sos🌙

if you see this
please follow me?
I love you loads Michael

@Michael5SOS 

2742",1
I'm finally what I'v been looking for!!! http://t.co/Daocm6UMNr,1
Educating my Dad on Ryan Reynolds. 'That fit Canadian guy who's made some crappy films but he's fit so it's okay.',1
@AshBash347 YOU CANNAE MOAN THEN DICKWEED,0
"Look at these fab Kiddimoto bikes from xtreme, Matlock! 
Lots of matching accessories, great for a Christmas... http://t.co/du1vN15qOE",1
'We should all die together',0
@onGamers_com @Thooorin @SpellsyLoL @CLG_dexter no thank you !,0
"Man if I had a car, I'd definitely head outta town this weekend for sure! Hot me up if u gotta whip.. I got gas money!",1
RT @JacobWhitesides: “@coastaljacob: Jacob has changed!!! he doesn't tell us when he goes to Taco Bell anymore!!!!” The fames really going …,0
badminton was actually so much fun omg,1
@emmasalmon22 take a pic with me today!,1
I am totally #TeamDerrick 🙊 best player I've seen in a very long time. #BB16,1
Learn to keep people dependent on you.,1
"""@VOTERLOVER: MY HAND SMELLS LIKE MOSQUITO REPELLENT #EMABiggestFans5SOS""",0
"hey
@b97!
if
anyone
deserves
to
see
1D
and
5SOS
front
row
it
is
definately 
@thezarryset 
please
give
her
tickets!

#win97 

#win97",1
@i_spam_TLs happy birthdayyy ❤,1
RT @syuzibiebs: he is so cute #EMABiggestFansJustinBieber http://t.co/4LBViEGhLd,1
FYI Travellers! As expected Air Canada also adds a fee for first checked baggage http://t.co/WCmKFvTkC9,0
"If you check out @ESET, you wud see the big difference over the phone rescue. stay w/the party, u will learn a ton! @joltdude #ESETProtects",1
@grantschilling Schilling is the cutest :3,1
RT @LoveLianeV: Studio with one of my favs! Eric Bellinger!  http://t.co/BAI5e6Ozmb,1
RT @crphrlia: friendly reminder: someday someone will look at you like you are the best thing in this world,1
RT @CF_Foundation: #Cysticfibrosis is a life-threatening genetic disease that affects the lungs and makes it hard to breathe: http://t.co/V…,0
| NO MORE STRAIGHT FOR ALIL |. #tbt #natural #bombshell http://t.co/WkUjekwUmO,0
Ohhhhh!!!!!!!! Yes yes,1
I'm an ugly duckling 🐤,0
"I've collected 158,942 gold coins! http://t.co/11ZxXa4Krt #ipad, #ipadgames, #gameinsight",1
*dance* *dance* *dance* *dance* *dance* *dance* and I'm done get off me. http://t.co/1bSurMrjRk,1
Fire meet gasoline 🎵,0
RT @adaliadnan: @majid2009ali. Thanks for the RT's and FAV's.  :) http://t.co/PTDIgaqW8J,1
RT @The_SynShenron: @VideoGameGeek_ - thus inspiring me to do the same and make people laugh!,1
"@bobtabor but if .net folks like C++, @UnrealEngine all the way. Performance is amazing.",1
RT @luke_brooks: this is how we roll in miamiiii  http://t.co/Uqho2X8v1S,1
Damn find me a guy that sings like August Alsina and I'll be perffffff.,1
"RT @kikinsaad: i seriously need to control my anger. once i'm mad at you, you'll have no idea how my words can hurt your feelings deeply. y…",0
Happy birthday to one of the biggest Drake fans that I know! Have a great day    Isacc 😊🎉 @OGomez__,1
Looking at my time hop makes me realize how much has changed in the last year..😁 #dangg,1
"RT @LeaderGKS: @SOROKGUILLAUME Dear All, nice meeting today at M'bahiakro. Strong mobilization. Here with first lady @dominiqueouat http://…",1
RT @WORIDSTARHlPHOP: iOS 8 be like  http://t.co/P8tKSC15KE,0
@CutieWolfies omg that's so cool,1
@ongkaishen chg rim lo make.it heavy,0
RT @Oreo: Ssssssnack on. http://t.co/gR6VFCI3gM,1
"@megannxlynn we should go to panera for our anniversary , should've requested off for this 😒",0
i got everything wrong,0
@gracynkephart1 you're cuter 😍😍❤️,1
@EmanuellaKeyana lmfao😂,1
Want you,1
RT @JustinKing: New video at 5:30PM (EDT) http://t.co/uxlx9xlrrE,1
The awkward moment when you're that one friend who always gives relationship advice but is still single.,0
RT @ricanpersuasion: surprise me,1
@MarketingProfs great seeing you!,1
2 years ago I woulda never thought I would have to beg him to really leave me alone,0
We're excited to have H.K. Derryberry speak in middle school chapel today!,1
@SpinningGwenny thanks x,1
"RT @LilChris_334: If she always say she busy, SHE AINT BUSY SHE JUS TEXTING OTHER NIGGAS",0
A few hours away from saying fuck it,0
The trailer for @DEALTmovie takes my breath away: http://t.co/j4luJg90Yf @gobriol @linapse_ @yayzerbeam,1
Weed is love,1
THIS TIME I WONT FORGET IS PLAYING IM SUDDENLY SAD,0
Knew I shouldn't have played. Couldn't risk it. Injured. Hopefully back soon,0
@frankvegas_  I'm series .. where your brother ?? &gt;&lt;,0
"RT @HitsBIunt: *hits blunt*

Why do they call it apartments if they're built together? http://t.co/xfaTIhBYCK",1
yoga for lunch ♥,1
RT @wotshalifax: Did you know that @woozlesbooks has TONS of books that are educational and fun?!? Visit them in the Family Marketplace at …,1
RT @OKCATofficial: D-1. NERVOUS. MEOW.,0
Happy Birthday Geordie !#family http://t.co/hIiZKEra8d,1
"Wonky birthday cake, looks odd, tastes amazing!! http://t.co/9aQJJLrZN3",1
RT @Luke5SOS: Day off pizza,1
“@ayezeeboi58: Here's a legit cover up for your forearm piece @WeHateElias http://t.co/ayrUBvYLFE” the opposite of what I need,0
RT @Darshanrvl: Beautiful ladies in the house #concert5 #IndiasRawStar_Darshan http://t.co/F6oQ8Teklz,1
FOLLOW ME PLEASE BABY I LOVE YOU SO MUCH @justinbieber 675,1
"A year ago there was outrage over war on Syria to take out Assad, now they are using isis to achieve the same objective, don't be fooled",0
They r so cute.... http://t.co/dpzRccWc67,1
Me waiting for @Zach_Anderson40 to answer my texts,0
"What a truly beautiful commercial from @Gatorade with the Derek Jeter commercial. Just like ""The Captain"" done with grace and style #RE2PECT",1
RT @peterseibel: How to be a 10x engineer: help ten other engineers be twice as good.,1
Good sleep my honey and have nice dream @Nuraaainidini:*{}♥,1
@jxstinsmendes you're irrelevant,0
So obsessed with LightSkin boys 😍😍,1
"#boobs Sexting is an art, and most people are really bad artists. Check out these hilarious sexting fails. http://t.co/wtCxoG91CO",1
RT @DaveSTUC: Good news on friendly polling station count. Yes offer a seat to elderly No agent in Dalgety Bay &amp; they're sharing sweeties i…,1
"#money Google, Mercedes, Audi get California permits for self-driving cars: (Reuters) - California issued its... http://t.co/HxIYN90lOM",1
I'm really v sad so I'm very sorry if I'm bad at posting:(((,0
i thought i would wake up to rain 😒,0
"@robocolumn You deserve it, Colum! Enjoy.",1
"The secret to happiness at work, love what you do. #realestate #Toronto http://t.co/Gx5Eu2A7Ar",1
RT @PINHEADROSS: Peeing with morning wood http://t.co/wBm2FHlFE1,1
"Crowd full of murderers thieves and rapists, all tradesmen.",0
@MelanieAvalon thanks for the follow!,1
Early Hurricane!,0
"@alyannersss @camilleaqv @KhoKatrina well yeah birds make babies and babies starts new life so yeah ""new beginning""",1
@beherebc @AussiesLoveBC @findsamsaunders Thanks for the kind words!,1
"WhereIsOurStarsClipCbc

Be a leader when you see a path others have missed.",1
TOO BAD: Woman Assists Her Husband R*pe 16 Yr-Old House Help: Its very difficult for me to  believe a woman wo... http://t.co/kFzrZcO7aq,0
@TaySixO dnt tweak wit em bro,0
"RT @MattBellamy: Good luck Scotland.  97% electorate registered, very impressive.  People show up when voting on real issues!  More #direct…",1
"Smile as addictive 
as any drug

May be even more.",1
I just found a Swag Code worth 2 Swag Bucks. http://t.co/6QgzJKExgm,1
Kanye scored 106 points on a wheelchair team 😂😂😂,1
A bottle and the Bonham tribute again I think. Plants reaction floors me every time. http://t.co/pjnO1ermgr,1
RT @WelshDalaiLama: 75% voted for YES so far! http://t.co/hywARJGUOh,1
Fuck the gym,0
Finally got my baby http://t.co/5WDlQegGxc,1
I'm hungry as shit,0
Comme aurait dit Woody Guthrie: Scotland is your land Scotland is my land.,1
RT @babiak: One lesson from the big story in Scotland today: managers who ignore culture may one day regret it.,0
RT @JacobWhitesides: “@twerkhalil: jacob I love you more than you love Pitbull” lets not get too carried away,1
Why do people think my snapchat story is about a girl? Lool can't a nigga be upset about other things...,0
@Solkir6 The former. Although... they both sound a bit clunky.,0
Hello @Nashgrier 😍 You mean WORLD ☀♥ to me🌍 you're cute and adorable person💖 PLEASE FOLLOW ME 🆗I love you so much babe 💕 x 3,1
Yesterday I had a girl tell me that my intelligence turned her off.. your life is a joke.,0
Insane thinking is what it is to advocate to disarm the innocent. @qdog1125 @bigfatdave @peytonfed2014 @vatxn,0
@Jacob_Binder44 happy birthday bro have a good one scrub😄,1
"@mancavemotosprt he gave her to me
 shes gunna b on my new paints wen i redo my cars",1
@angiefuckingv not when everyone smells like ass 😂😂,1
@Larry_Stylove and he's still gorgeous!,1
"@StuartOsmond if she were smart she would, but don't think she is. She'd have used her law degree instead of  getting her bits out.",0
@EASPORTSFIFA @EAAccess Im a ps4 user and you re racist to me,0
She listen to Drake all the time when we fuck I don't hate on it,1
"Under $400 away from $6000! Lets keep it going. 
http://t.co/zlAYiwMlWE #ChiCopWatch
Via @ChiCopWatch",1
"NC,Stetson Drive : Accident at US-29 Tryon Street - http://t.co/5E84FY4lY8",0
RT @miilkkk: When McDonalds running slow af and you hungry http://t.co/DyZjF5uGPP,0
@thereaIbanksy makes the dopest graffiti art in the game,1
"RT @DestinyofDragon: ""He would’ve rather saved one of his soldiers than kill ten enemies..."" Kai Canarbis #epicfantasy #DestinyofDragons ht…",1
5 ppl that influence you most seriously does my biases counts cause they influence me too much,1
"RT @InTheBleachers: Personally, I don't think getting your head busted wide open by Arkansas is a scheme problem solved by firing a DC.",0
RT @MapleLeafs: Smile! @Jgardiner272 enjoying media day #TMLtalk http://t.co/x010KzZkH1,1
I am respectfully requesting that everyone  stop getting on the long line of people who love to bullshit me.,0
"""I hate squirrels so much. I wish that they were dead."" - @goviiee",0
Bae talk to me!!!!! 😩😫😩😫,0
"@Emily_Halll No because @From_The_Ends should be coming to Hope, but they aren't.",0
"Just cuz ur a customer don't mean shit! Talk to me like ur crazy, I'll look at u like ur stupid &amp; hang up on yo dumbass!",0
@NokiaPilipinas Now you can Play CLASH of CLANS  in #NokiaX2 now with bigger screen &amp; more power  #AppsX2 http://t.co/mTUacBLWry,1
@ye0lwoo to avoid that you can update whilst connected to iTunes. But mine went into recovery mode and then had to restore from backup :/,0
@le_guwop make me have to fuck boul up he on some weird shit,0
RT @chloebrt: @TilloyOmbeline yes my love,1
RT @_lexxxxxxjo: Emporia state is still the best decision I could have made for myself. 😊,1
Q: How many Martians does it take to screw in a lightbulb? A: One and a half.,1
Thank you 🙏🙌👌 http://t.co/uD0VSSFgMx,1
RT @K_Hoshyyy: HOLLYOAKS GIVES ME STRESS,0
"@NiallOfficial PROVE THAT I AM WRONG, PROVE THAT WILL NOT BE JUST A DREAM, PROVE TO ME,THAT  YOU KNOW THAT I EXIST,IS IMPORTANT,ILY XX ♥479",1
"I feel so alone on a friday night, can you make it feel like home if I tell you you're mine?",0
#ifwedate I'll have more of your clothes than you will,0
She look like 40 or something,0
@TojuHarper Thanks for the fav :) and do visit us at http://t.co/3L2aE4wyz0 and follow us on #Twitter.,1
Stuck at work till someone jumps my truck :(,0
Sometimes I love jammin out to good ol metalcore like I used to listen to in like 8th grade and freshman year,1
Finna leave out for work mannnn I just hope 11:00 come quick..,1
"More #eBay @eBay items coming soon! In the meantime, here's how to see items that didn't sell (more)
#leather #shoes #purse #jacket4sale",1
"@ErikMichaelFans @TrevorsFandom and all my #Townie Girls! #UnitedForOtown Love you all, wish I could tag everyone! http://t.co/2KJxFIfqPI",1
RT @RedsOrDead: Borini's top goal in training today!👌 https://t.co/kDy12MXl7o,1
RT @Aliya313: There is A Cute Little Baby in Red on Container Oh My Allah Such a Sweet Gathering !! MaSHaAlah !!,1
@ahsatan_kay that's my biggest fear omg.,0
"RT @saintpiercing: Wish there was a twitter option called ""no really blocked tho"" where people get buzzed with a shock collar when they loo…",0
I need some of dat old 😻😻😼😼💦💦💦🚿🚿🏄🏄#,1
😘❤️😘❤️ RT @misshughessss: @DJkiraa has the cutest waking up voice. 😘😍,1
"@FRTeacherLove Ok, you win. That would definitely suck!",0
RT @TaMPiCo53_VM: Like do I call the cops if I see two squirrels getting it on at SJSU? Lol,1
The Bard of the North is all over the British media coverage right now. It's totally eliciting chills in me #IndyRef http://t.co/4JvwRqhXUE,0
I liked a @YouTube video from @flopnose http://t.co/tMQtRKByMt Spintires 2014 Ful Game Mods:Ford F350 Super Duty 6 8 w/Trailer,1
RT @Michael5SOS: Never take seeing the people you care about for granted,0
I'm not smooth...at all. Such a clutz,0
