Tweet,Label
Duo Platin nam igra za rojstni dan firme. http://t.co/nlPt0UtDSx,1
RT @Diggit_si: Postavljati si morate težka vprašanja. Je vredno sedeti tukaj? Bi bilo bolje kje drugje? Zakaj? #diggitsi @golobm http://t.c…,0
Delež žensk v novi sestavi Evropskega parlamenta le rahlo višji http://t.co/YyrFDWgtwY,1
RT @planinskazveza: PZS: Alpina - 50 % popust na pohodniško obutev http://t.co/hzRYrXei4S,1
Kranjska Gora še vedno odvisna od žičnic | Dnevnik http://t.co/Q0Rh9TT1dr,0
"Kaj so zahteve za agilnost? Ekipa odgovornih ljudi. Kako preverite? Začnete z dnevnimi sestanki, ekipa se dobi in pove kaj dela. #diggitsi",1
Pred dobro uro se je začel umetniški #festival za mlade NEXTival! Skočite jih pogledat v park Zvezda. ;) #Ljubljana,1
Ko bom star bom nor.,0
"49-letne Monice Bellucci se kar ne moremo nagledati. Leta in majhne gubice, ki jih prinesejo s sabo, jo delajo le še lepšo in bolj...",1
"@bosstjanz Hja, to smo ze imeli ampak je bilo kar nekaj pripomb, tako da smo ta redirect izklopili. :S",0
@mynameisromina drugic se lahko kar tukaj vprasa :),1
"Šentjur: ""Sosed, ki je policist, se je nato podvizal in odprl klet. Naletel je na grozljiv prizor. Alojz je v... http://t.co/jEje1ob2bc",0
Si ne upaš sam/sama vstopiti v fitnes vode? Nič lažjega - super ponudba pri kateri pa ti pomagamo izkušeni trenerji. http://t.co/6wyzXEGA6J,1
@VesnaBan24ur bi blo za sprobat s kavo! ;),1
"Nikakršne dileme ni, novela arhive odpira, zato v nedeljo #ZA @gkarlatec @rtvslo",1
"Število brezposelnih padlo pod 120.000. Razlog pa ni ""čiščenje"" evidenc, saj se je kar 7566 oseb v maju zaposlilo. http://t.co/oboRJF97Oy",1
@NusaZajc nikakor me ne prepricajo. :)),1
"Organiziran kriminal se začne z denarjem. Ne dovolite, da bi se začel z vašim. #TogetherWeCan http://t.co/LOYL8ChKTJ",0
"RT @policija_si: Organiziran kriminal se začne z denarjem. Ne dovolite, da bi se začel z vašim. #TogetherWeCan http://t.co/LOYL8ChKTJ",0
Danes ob 18.uri v Murski Soboti pogovor z J.Možino o dokumentarcu Depala vas. Vabljeni! http://t.co/onIZqPt0Xa,1
"Tisto opozorilo, ki ga tako radi ""spregledate"" in ste potem jezni, če kaj ne dela? A zdaj ga boste opazili? :)) -- http://t.co/oiEOAKwrvf",0
"Grilc na MMC o referendumu: ""takšno vprašanje bi morala odgovorno rešiti stroka in politika, politiziranje je napačna pot.""",1
"Hej! Ne ustrašite se dežja! Danes #ChelseaFringeLJ vabi v #ParkTabor, na #Koseškifestival in v #PlezalnicenterLj : http://t.co/Y8qtnYpdCA …",1
#Materinstvo ni ovira za #podjetništvo http://t.co/qRpcTFDQmw @mladipodjetnik,1
@nikakurent @mojcamars zanimiv fenomen.,1
"S tem se dandanes hvali Zavod za zaposlovanje: ""Maja na zavodu 119.670 brezposelnih, najmanj v zadnjih 4 mesecih!"" #trendi #grenkasodobnost",0
"Ne bo zmage, a ideja šteje! #voligami RT @Pocivasek Jaz sem res hotel Triglav narest, izpadlo je pa bolj koorac :) http://t.co/W5pdNHoPuj",0
"Prinašamo sveže novičke iz tabora Canela :)!!! Gremo lepo po vrsti:
1) Jenova turneja se je zamaknila iz druge... http://t.co/qbvaXa7mXx",1
Mhm :) Himna Državljanske liste (napovednik): http://t.co/R4FYQzYtp8 via @YouTube,1
Ja tale internet je pa res uničil nekaj romantike. Vse bolj smo povezani in vse manj časa imamo. Tedni letijo kot... http://t.co/gZyLJJwSCF,0
deejaytime live &amp; direct...kratko in jedrnato...četrtek...kdo se javi za prvo trombeto koketo naj pritisne like,1
"""zato pošiljamo 12 strok.v Vojni arh. in Arh. Jug. v BG.Da razčistimo in pojasnimo,ne da glede tega namenoma puščamo stvari odprte"" (2/2)",0
Zdrava poletna sladica za prihajajoče vroče dneve: Jagodni sorbet... http://t.co/bjJq10Ncqu,1
"@Rok_Novak @borutcink o vsebini se mi niti ni ljubilo, ker me je forma tako sokirala. :)",0
@crnkovic Prilagam link na pojasnilo: http://t.co/dPmfqU3JUT @BorutPahor,1
"Ljubljana, Slovenia: Na križišču Dunajske in Tivolske kolesarka pred avtobus, skupila jo je tudi ena od potnic v... http://t.co/XqqcUmmKL1",0
"@MatevzNovak Tole, ja: RT @KarmelinaHu: Prvic v 5 mes dobila obvestilo o prostem del.mestu. Clov'k se pa res lahk zanese na zavod!",1
Tu si lahko preberete nekaj več o festivalu Stiropor samem ter izveste kakšen line-up vas čaka 18.6.2014 na... http://t.co/eOi6evuIAG,1
"@Svarun_K @strankaSD Naj si misli vsakdo od nas karkoli, ta kombinacija bo pobrala resen % na volitvah! En problem manj...",0
@KatarinaGolob to je le teaser :-) sploh saša je odlična,1
RT @borka_ns: MOL razpis za dodelitev neprofitnih stanovanj v najem...pa srečno...http://t.co/3Xt3RpixGv,1
"Novi poslovni modeli in načini vodenja so primerni za ""standardna"" podjetja. Znižate lahko stroške in izboljšate poslovanje. #diggitsi",1
"Zbogom klasični opisi del. mest, dober dan upravljanje delovne uspešnosti?  http://t.co/zRIWkPXXSY",1
@robertklinc Več kot pol komedij in mjuziklov. Stvar okusa. Meni je prelahkotno in imam raje njihove koprodukcije. Sicer sem pa v Mladinskem,1
Po pavzi za kosilo sledi izbor DIGGIT startup ideje 2014. 15.30 se vrnemo. #diggitsi,1
@TinKampl @damijanterpin vse bi mogel počrpat.......sej veš...nespametni slov.,0
"Hipokritova ali Hipokratova prisega za managerje: nova pot ali naivnost, utopija?  http://t.co/yRrlAeFzvM",0
Spet vzdihujemo nad čudovitimi domovanji - tokrat smo ga našli v Stockholmu: http://t.co/M3oAM7kQ8S,1
@robot96122114 Hm ... :) A se ne bi raje na pijači dobili pred koncertom? Recimo. :),1
Mladi uspešni podjetniki: izziv ali priložnost?: Kako pričeti svojo podjetniško zgodbo? Kje se s... http://t.co/r83lZzLpPK #podjetnistvo,1
RT @AninaZvezdica: #noviariel podarjenih 5 pralnih strojev #Whirlpool z dizajnom #JKoteska #AninaZvezdica http://t.co/p13bGjsABy http://t.c…,1
"""V formacijo oseb se je premalo vlagalo."" Genialen prevod iz ITA na nacionalki. #3dprint",0
"Všeč mi je videoposnetek @YouTube http://t.co/KpvArcteaA Paul &amp; Ringo 50 years later. Feb 09, 2014",1
"@aleksmarcan žalostno, vendar resnično!",0
Še vedno mi ni jasno kako so ljudje lahko tok nesposobni. Dobiš napisan Stefan Šumanac- Šumi in potem napišeš to... http://t.co/QCt4VqdcNR,0
"Steven Seagal, ljubitelj bluesa http://t.co/3YDi3mvWiy",1
@iCinober @aleksmarcan  a kdo ve koko se kliče njen gospod?,0
"RT @policija_si: Organiziran kriminal se začne z denarjem. Ne dovolite, da bi se začel z vašim. #TogetherWeCan http://t.co/LOYL8ChKTJ",1
".@th0r: “Daj povabi @AnaColja na obisk, da bo prinesla pecivo, ki ga peče.” Ana, nehaj nam sline cedit al pa pridi na obisk. =D",1
"Verjamem: Nekdanji študentski funkcionar Alen Nikola Rajković v kamero, kako so ugrabili stranko, ki jo je včeraj... http://t.co/NpVTl6Qr1E",0
"RT @kinosiska: Novo Indekš sezono začenjamo 9. oktobra, in sicer s simpatično berlinsko pevko brazilskega rodu Dillon http://t.co/OJiHwebPoT",1
Vlada zagotovila denar za subvencionirane prevoze dijakov in študentov do konca leta,1
"Ob 15.30 sledi izbor DIGGIT startup ideje 2014 v živo - FunSlovenia, Beeyond, Datafy.it, Doctrina, Smart Profiler in Nizkocenovci. #diggitsi",1
Več o delavnici v prejšnjem čivku pa na: http://t.co/oDm2eLgGB9,1
"@MasaButara drzim se pravil,ki jih majo. Ne razumem, kaj mas od tega, da jih hoces krsit, pol se pa pizdit, ko ti recejo ne :) @PetraSlanic",0
Semrajc v Mestrah ni uspel potrditi lepe zmage iz uvodnega kroga! http://t.co/JO63DItHYw,0
"Navdih ni bila Nova Zelandija, temveč Švica | Dnevnik http://t.co/EqEugPYzpW",1
"Ko beseda nanese na nosečnost, se Katarina Cas zavije v molk, saj naj bi bilo res. http://t.co/yvRDXZBafz",0
Danes bi kumot napisal scenarij za en del legendarne serije Umor je napisala! Kaj je s folkom?! A je polna luna??? #wtf,0
"RT @FNSlo: KRONIKA: 16-letni Ptujčan ni varno izklopil USB ključa, zaradi česar je eksplodiralo pol ulice. Škoda je nepopisna.",0
@RSustar skrb za preživetje na prvem mestu. :),1
@Bengica predam se.,0
Prvi na odru - beeyond s spletnim pokopališčem. #diggitsi,1
"Nekaj najlepšega v basketu ever! RT @NBAcom: On this date in '91, MJ nailed one of his most iconic Finals shots ever http://t.co/UPUVMuvJRi",1
"RT @policija_si: @policija_si v Interpolovi svetovni kampanji @TurnBackCrime, namenjeni opozarjanju na nevarnosti org. kriminala.http://t.c…",1
"@tedvanet Huda obtožba. Nikakor nismo lažni ponudnik, kot nas označujejo. Naša replika na obvestilo @ArnesInfo http://t.co/FevC7UZfDX",0
"Delaj vitko je idealno orodje za vsakogar, ki želi zagnati svoj poslovni projekt. http://t.co/UZzTEyNA2o @delajvitko",1
Povej mi kaj bereš in povem ti - le tako naprej.,1
"Razmišljanja odcvetelega politika:
»Še ena leva vlada bo najhitrejša pot do propada,takrat bosta nastopila čas in mesto za drugo republiko.""",0
"@ZaresGregor Meni se pa zdi žalostno, da Šušteršiča primerjaš z @BernardBrscic.",0
@ArnesInfo huda obtožba... Repliko na vaše obvestilo smo objavili na http://t.co/XEI5v40Q4v,0
"LiLaVila se bo letos prvič predstavila na prireditvi vrtca Andersen... :)

http://t.co/d3RYwQZqfG http://t.co/roBOtz7gEF",1
"Pa prpizdi iza ovinka invalid na temu avtovozičku, k ne sam da se v napačno smer pele, še na telefonu visi!",0
KONEC dogodka: (A1 Ljubljana - Koper: Zastoj) #dars #promet http://t.co/R8ri7pTo05,0
RT @Diggit_si: Tretji startup - Doctrina. E-izobraževanje za zaposlene v lekarnah. #diggitsi,1
"@maticslapsak Huda obtožba. Nikakor nismo lažni ponudnik, kot nas označujejo. Naša replika na obvestilo http://t.co/FevC7UZfDX",0
"@milosdjajic Sočen srbski izraz obče politično uporaben ""Izliv oblasti v možgane""...",0
Ko šala prestopi vse meje ... http://t.co/XeB49Vuy1G,0
"@LazarjevPolzek upam, da ti danes uspe zaspati. :)",1
V nedeljo naredi nekaj za resnico  https://t.co/o10UeEGvwj,1
"OM z @u2urbas,  @pernovsek, @TheDare o  novih načinih vodenja, povzetek #diggitsi 
http://t.co/SPimGHdQ1T",1
RT @JJansaSDS: V nedeljo naredi nekaj za resnico  https://t.co/o10UeEGvwj,1
RT @SpletnaMladina: Nova generalna direktorica Cankarjevega doma bo Uršula Cetinski. http://t.co/G9XgrZz9pk,1
"RT @JJansaSDS: Ista vojska, le nastopa z dvema enotama. “@PlanetSiolnet: DeSUS bi mandatarja iskal skupaj z SD: http://t.co/pVlFxULCSe”",0
Peti startup - nizkocenovci.si - iskalnik poceni letalskih kart. #diggitsi,1
Začetek podaljšanega vikenda!! :)) #dopust,1
Vredno branja http://t.co/yCBi7Q89iM,1
@MarkoPavlisic Torej gre pričakovati v končni različici tudi kakšen solo? :),1
"@PetraSlanic Kar potrudi se. Na netu imaš kup tutorialov. Kaj lahkega izberi, morda testiraj na navadnem listu ... To je pomembno! @novax81",1
"O življenju z #anoreksijo iz prve roke. Danes, ob 18. uri v knjigarni Konzorcij.
http://t.co/jj4cr9K0kd",1
"NAGRADNA IGRA traja do 30. junija!

Odgovorite na nagradno vprašanje in se potegujte za 100 darilnih bonov v... http://t.co/846a6EuVw1",1
Šesti in zadnji startup - spletna platforma z aktivnostmi v Sloveniji. FunSlovenia #diggitsi,1
Fajn igrišče za šolarje. RT @inhabitat: Congratz to this #Bronx school http://t.co/yNh9G7sWAc http://t.co/K8TeF9icya,1
"@MarijanVidmar @mihazorz Seksualno vedenje je potrebno upoštevati.Če varno seksaš,ni razlogov za kakršno koli izločanje.",1
@MarijanVidmar @mihazorz Prav zato po svetu take anahrone diskriminatorne prakse počasi opuščajo.,0
@uporabnastran A to zase govoris 😜?,0
"Berem vaše komentarje. Večinoma vse preberem, čeprav vseh ne komentiram. Nekateri včasih pripomnite, da po vašem... http://t.co/0C5iUjoqVq",1
"Težko je gledati @RevijaReporter: VIDEO: Vsi smo isti, vsi drugačni, a eni siti in drugi lačni, poje Gregor Virant http://t.co/GSYznh7beX",0
"RT @policija_si: @policija_si v Interpolovi svetovni kampanji @TurnBackCrime, namenjeni opozarjanju na nevarnosti org. kriminala.http://t.c…",0
Na Facebook-u sem objavil 2 slik v albumu Cvjece i ostalo. http://t.co/pTfJZgoRAr,1
"Žiranti pravijo, da je bila odločitev težka. #diggitsi :)",0
"Megaaaa ponudba zadnjih kosov !

Rdeča raketa, ki bo vašega otroka naučila vseh spretnosti, ki so potrebne za... http://t.co/78COQoyGb4",1
Zmagovalec letošnjega izbora za #diggitsi startup idejo 2014 je Tretji startup Doctrina. E-izobraževanje za zaposlene v lekarnah. Čestitke!,1
RT @Diggit_si: Zmagovalec letošnjega izbora za #diggitsi startup idejo 2014 je Tretji startup Doctrina. E-izobraževanje za zaposlene v leka…,1
"@AurelioJuri 2/2: kdo ti garantira, da se tudi v Ankaranu ali kje drugje ne bo pojavil novi lokalni ""popovič""?",0
"Ojoj, je šla slovenska manekenka s svojo postavo predaleč? http://t.co/fsT7iGRily",0
"Rumena, ne rumena...sem poštena, mlada podjetnica, ki verjame, da se tudi v Sloveniji da, če bi bilo poslovno... http://t.co/fxpaEF5NuI",1
Po podatkih člana Prometnega kluba Radia Slovenija so na glavni cesti Ajdovščina-Vipava posledice prometne nesreče že odstranili.,1
@MeeyaMee Jaz pri Lovru nisem mogla nic uporabljat. Enostavno nama ni slo in zdaj sploh nisem razmisljala o tem. Bom pogledala. Hvala ;).,0
@strankaSD @matevzfrangez @S17ih Stečaj bi bila boljša rešitev kot prodaja Agrokorju. Zakaj? Zato ker bi od podjetja po stečaju ostalo več.,0
@Nataakr hvala 'pero' ;),1
Maja največji padec števila brezposelnih v zadnjih štirih mesecih; sindikati: te številke so lahko varljive http://t.co/re9UejJwnH,0
". @DKosir7 Te pripombe na Šušteršiča samo dokazujejo, da *normalen* levičar za nič na svetu noče razumeti *pravega* liberalca. @ZaresGregor",0
"@strankaSD @matevzfrangez @S17ih Hrvaške institucije si ne upajo kaznovati Agrokor, kljub kršitvi zakonov. http://t.co/UKftq0WB9r",0
.@strankaSD: [V ŽIVO] Minister Dejan Židan pravkar gost pogovora o gospodarskih temah in Mercatorju http://t.co/1H4eM3LI0T,1
RT @JJansaSDS: .@strankaSD: [V ŽIVO] Minister Dejan Židan pravkar gost pogovora o gospodarskih temah in Mercatorju http://t.co/1H4eM3LI0T,1
Moj prvi selfi :) http://t.co/GVshH9BlA1,1
"@PetraSlanic evo, predajam štafeto ;)",1
@PetraSlanic fouš! ;),0
Tako nekako. :) http://t.co/0QxUvwcJ5L,1
Slovenci deležni največ zastraševanj in poniževanj na delovnem mestu http://t.co/n5xuEsHzjF,0
"?? Spet prvi? ""@Dnevnik_si: Slovenci deležni največ zastraševanj in poniževanj na delovnem mestu http://t.co/3BLLnt5w1d""",0
@LazarjevPolzek lol nism vidla da maš to :D na tumblrju sm naletela lih pa se mi je zdel fajn in realn ;D,1
petek in vikend -kuhalo in peklo se bo - http://t.co/hKo0vC5Lvb,1
"@DovoljBS to je bla špekulacija, ki se je ni dal dokazat. sicer pa ja, kar si pogledal, sranje",0
"@PortalPolitikis Kahrl rešuje, kar se rešiti da. Ve, da z Janšo ne bo več koaliral in se zaveda, da mu tako lepo ne bo nikoli več. #KGBvlada",0
Zasluzeno! http://t.co/GCVI1kf791,1
"RT @STA_novice: Papež Frančišek pred obletnico izkrcanja v Normandiji pohvalil vojake, ki so se borili proti nacizmu",1
@MrGabbah kokr za koga:) ni lih za not lezat:),0
Ustavimo nasilje nad ženskami ter spregovorimo... opozorimo nanj!!! http://t.co/i8f8WUbJse,1
"Lepo je videti iskrico v očeh številnih otrok, ki jim bomo tudi letos omogočili letovanje na slovenski obali. Zahvala Lions klubu LJ-Rožnik!",1
"RT @cikibucka RT @cikibucka: Manj je denarja v koritu ,večja gneča je okol in večje ruvanje levih samodržcev,še se splača,  prodaja d",0
"@Mladinska_MK Knjig imamo ogromno. :)) v akciji, ki prinaša darila, pa je 45 najbolj aktualnih.",1
"@zvocnikar a ni lažje, če najprej preveriš preden tipkaš napačen URL?@markopotrc",1
Četudi je zjutraj malo rosilo je je bla fajn ena dopoldanska fura na Golovec! Je treba trenirat za Crankworx - do... http://t.co/UCvQMesL3w,1
"Beseda #oseba se uporablja zato, da je izreceno bolj brezosebno",0
"@DKaslc zabavno. Jaz se mu ne bom pustil, da me zeza. Ti?",0
@DKaslc se vidi da ni on tega napisal.,0
Kmalu ne boste mogli več brez Kulturnika! Kdo je Kulturnik pokažemo jutri na MIZŠ! Vabljeni! http://t.co/4kraHyCM7b http://t.co/dFw1vKeXJA,1
@zzTurk @matjaz_jansa @MarijaDrenovec @EvropskaSI Slo ni bila povabljena! Ni čudno po bakanalijah v Stožicah. Končno jim je prišlo!,0
RT @JozeJos @zzTurk @matjaz_jansa @MarijaDrenovec @EvropskaSI Slo ni bila povabljena! Ni čudno po bakanalijah v Stožicah. Končno jim je,0
"@DKaslc čisto si zgrešil. Na faks hodiš ne da se učiš o sodobnih tehnologijah, ampak da te naučijo razmišljat.",0
RT @LjudmilaLab: Kmalu ne boste mogli več brez Kulturnika! Kdo je Kulturnik pokažemo jutri na MIZŠ! Vabljeni! http://t.co/4kraHyCM7b http:/…,1
"@Tadejtos Ah, vsaj na koncu povej, da gre oddaja v arhiv. In če jo hočejo še enkrat videt, ne bo dovolj niti ZA niti PROTI, ampak PLAY.",0
@RokVilcnik @APodobnik Žal ne tudi s(r)amota...,0
Na metal koncert v roza hlačah. To bo to!:),1
"@PetraSlanic Ni čudno, da gre vse v franže. Nobenga spoštovanja ni več do uradne pošte in volilne pravice.",0
@PetraSlanic Pa da nauš med papir metala. To je poseben odpadek.,0
"Lepe pozdrave z Ekonomske fakultete, kjer smo prisluhnili zanimivemu predavanju Patricka Cowdena. Zdaj pa na... http://t.co/2FvmCEP64z",1
"Dan D: V Normandiji okoli 1000 veteranov, drugi najstarejši med njimi je 99-letni Slovenec (foto) http://t.co/eobsDi8y15",1
"@andreapetkovic gas, do konca",1
"RT @Dnevnik_si: Dan D: V Normandiji okoli 1000 veteranov, drugi najstarejši med njimi je 99-letni Slovenec (foto) http://t.co/eobsDi8y15",1
Šarapova po polfinalni zmagi nad Bouchardovo lovi 5 naslov na Grand Slamih! http://t.co/7Swba2WWXc,1
"RT @JozeJos: Več države je manj svobode, več socializma je manj pravic, več solidarnosti je več totalitarizma! http://t.co/uL00LR7EIS",0
"#bam #what #twitter #rape Tratnik je pustil telefon odklenjen,  poglejmo kaj skriva naš zvezdnik na svojem telefonu",0
"Nič ne razlagajte o sebi...vaši prijatelji tega ne potrebujejo, vaši sovražniki pa vam itak ne bodo verjeli... http://t.co/5sSY4DToGO",0
"Slovenija - Karl Lagerfeld obtožen kopiranja znane znamke | Slo.Novice: Čeprav je navadno tako, da so blagovne... http://t.co/RNjw59mYOs",0
RT @AnaZagozen: Kdo jih je določil za ugledne Slovence? Slovenski narod????http://t.co/mLtdjehX6y,1
"@JJansaSDS @strankaSD Ja kar vpišite v delniško knjigo Mercatorja, tiste, ki ste izbrisali iz NKBM - ali ste nas mislili še enkrat NATEGNIT",0
"Aaaaa....presenečenje sotekačic! Dostava na dom. Toplih, sočnih, mehkih, slastnih mini potičk!… http://t.co/bLoqZb3EHF",1
"Moške naj bi bolj skrbelo prešuštvo, ženske pa čustvena navezanost partnerja na drugo žensko. Zakaj? Berite dalje...",0
"Ko zapiram avtomobilska vrata, me vedno tako statična elektrika vseka, da jih zdaj kar z nogo zapiram. Kot vedno izgledam čisto normalna.",0
"Naenkrat nas ful zanimajo volitve, demokracija in naše pravice #volitvepoleti",1
"Zakaj ne uspejo poslovne strategije? Zaradi org. kulture! V Sloveniji dominirata tipa ""izogibanje"" in ""nasprotovanje"" http://t.co/5QnJ8c9i6v",0
"@allina_ Pomaga pa če nabaviš žico za uzemljitev ki jo vežeš na odbijač in se vleče po poti. Prej so avti imeli en trakec, zdaj ga očitno ni",1
Bivše misice in bivši politiki postajajo pevci #jao,0
"Zdej, ko je bajta pospravljena si pa lahko narocim kozarcek ali dva ali celo buteljko.",1
"RT @karmennovak: Bikofe ""vrača udarec"": Stiropor bo pokal glasno http://t.co/TOLwxjFBvZ",0
Fakof. /Planici ni uspelo: izgubila je drugo bitko - @PS_Sportal http://t.co/s9kr5PKzx9,0
"@skyslovenia ful tajno, če je pa vsem na očeh ... jao ej! @Pika_So @BojanPozar",0
":D Ne razumem, zakaj se smešijo, saj so Avstrijci že pred pol leta objavili, da bo Južni tok tekel po Avstriji. Brez komisarja!",0
"@LazarjevPolzek lahko se pozanimam, kaj rabiš? :D",1
Navdušena sem. Prav simpatična #voligami zbirka nastaja. Za arhivirat! ;) https://t.co/bfEKfNW7I4,1
"@t_celestina Spanje na morju, samo zate :) http://t.co/pnrEq7gDPG",1
Planica znova ostala brez nordijskega svetovnega prvenstva http://t.co/mbbUEBKLXc,0
"@bilgladen Al pa če samo prej vrata primem, kot je predlagal @GercarMatjaz. =D",1
Ta lešnik je trd oreh ali kaj se dogaja? #notevendrunk @klavdijaactual,0
"Upam, da obstaja poseben prostor v peklu za profesorje, ki imajo snov na voljo samo v pptjih.",0
"@matjaz Probi tole. =) RT @GercarMatjaz: @allina_ Preden daš nogo na tla, primi vrata, pa te ne bo več sekalo:) Jaz mam mir zdaj odkar vem:)",1
Primer dobre prakse digitalnega komuniciranja gov.uk na @GSJLjubljana. Nekaj kar bi lahko nadaljevali tudi v Sloveniji.,1
@SladkoKotLimona a ni lažje iti v obleko?,1
"RT @aleksmarcan: Šoltes; Slo je Super za življenje, imamo vse pogoje, skratka Oh in Sploh - jaz grem malo v Bruselj na evropsko plačo - vi …",0
"@allina_ to je problem, ker si izolirana.",0
"@bilgladen @GercarMatjaz Ja, to mi je pa itak logično. =)",1
"@andraztori @skrat Tudi jaz in sem zato vedno bolj frustriran, saj je vedno slabše. Za kakršenkoli nasvet ali pomoč bom hvaležan...",0
"@allina_ ko so novi te še trese, potem bo nehalo. Na kratko rečeno.",1
Nepedagoski delavci na univerzi v debati o volilni pravici primerjani s hlevom http://t.co/q6YtpnKeQ7,0
"Inšpektor Banks, 3. del angleške mini-serije vas pričakuje ob 21.30 na TVS 2.",1
"Nordijsko sv. prvenstvo 2019 v Avstriji...Gazprom in OMV dogovorila, da bo Južni tok šel skozi Avstrijo... vse gre mimo SLOVENIJE...",0
"Zappos Core Value #5 ""Pursue Growth and Learning."" @JanezHudovernik bo kar nekaj za prebrat ;) http://t.co/M1Bc8Y6i3c",1
"@cikibucka politično in  drugače se trudimo da postajamo nepomembni, neopaženi.. da nas zaobidejo.. lepo levo nepomembno  Slovenijo",0
"@ggmPS mam rajš kraško, kamnito, na pol podrto  hiško..z vrtom.. francoskim pod obavezno!",0
"@failedguidedog @igorpanjan @datafyit Ej, a bo kje kak posnetek?",1
"@cikibucka k hodeš po SLOV videš velik  gradbišča .. sofin. sred. s kohezijskega sklada EU. mi pa skeptiki.,pr denarju pa pozabimo na skepso",0
"@janezhudovernik Če česa ne bom našel, pocukam še tebe za rokav. Hvala za push v začetku tedna.",1
RT @Centrifuzija: Navdušena sem. Prav simpatična #voligami zbirka nastaja. Za arhivirat! ;) https://t.co/bfEKfNW7I4,1
"Na pediatrični v avtomatih nič več sladkih pijač. Lajkamo #pediatrična
#SmartChoice
http://t.co/U04potobTR",1
"@Nina_Finzgar No bodmo pošteni, starši so tisti, k otrokom dovolijo pitje teh zadev, ne UKC :) Odločitev pa sicer podpiram.",0
Danes si pa lahko tudi to privoščim #biserisreče #čuki http://t.co/zHiBnUnKcU,1
"RT @dialogos_si: Nič ne razlagajte o sebi...vaši prijatelji tega ne potrebujejo, vaši sovražniki pa vam itak ne bodo verjeli... http://t.co…",0
Jutri zvečer pa še zadnje predavanje #ZnC. Zakaj Pipistrelova letala tako dobro letijo? @kricac  @pipistrelEU @gregorveble,1
Kdaj je glasba v slušalkah preglasna? Mnogi se vsak dan igramo s sluhom ...,0
"Razkrite skrivnosti pornozvezdnice, ki je želela tekmico politi s kislino. http://t.co/hn1BlF9Usf",0
"@gromska_strela vabljena zraven, danes osrečujem mamice... ;)",1
To da vleče wifi do klopc pod drevesi je neprecenljivo.,1
"Me zanima, ce mesarji iz Spara sebi tudi take zrezke narezejo. Zalitev za kupca in ubogo kravo 👎👎👎.",0
@miskasmetiska take reči vedno prav pridejo. :-) @peterka5,1
@Mauhler :-( ampak izkoristi pa VSE. :-),1
"@Primoz_S Jaz samo čakam, da pravo zmaga:)",1
"RT @SkrabaAndrej: Vsi, ki pišete matematiko na #matura2014 -&gt; http://t.co/ObCUwm7Km3 :)",1
Vreme nas je na koncu uslišalo! @AudiSLO http://t.co/ZAcLppvwtU http://t.co/nXLOJiTmSl,1
Nevem če hočem poslušat tole sploh ... banane banane.,0
Iz katere osnovne sole poteka trenutno prenos na TVS1? V zadnji klopi sami revolucionarji.,0
"George R.R. Martin vas je za 15.000 evrov pripravljen grozljivo ""ubiti"" http://t.co/Fatm6oLWa3",0
365-146 - Lepota vedno najde pot. https://t.co/WtbyECd6AV,1
"""Vtis v javnosti je..."" Redkokatero frazo bolj sovražim.",0
@E_nk_a CG. Poglej fotke ;),1
"@lenci53 @metinalista Eni gredo, se spet vrnejo...pridejo spet novi, tu se pač odvija hitreje kot ponavadi v RL :)",0
"@freeeky @AndrejArh Krivica, v Hoferju Bring beer sploh niso dobili v moji številki. Kot da sam minice pijejo pivo :P #Kalimerka",0
"@janeztu Slab spomin je najbolj cenjen prav v politiki! Hvala bogu, da s tem ne morejo več igrati igric z javnostjo!",1
"""Vodniki razporejeni v Enote reševalnih psov Slovenije imajo preko celega leta več skupnih usposabljanj in vaj.... http://t.co/yoQhYUfESI",1
@RichieKis Bog nas obvaruj pred zaprtjem naše zgodovinske dediščine,1
@maidarina_ Lajkam!,1
Na Facebook-u sem objavil 11 slik v albumu 5. Festival športa mladih Koper 2014. http://t.co/9m1r0vVmkE,1
RT @Trdosrcnez: @janeztu Ljudmila Novak: »Janša glede na odločitev višjega sodišča sedaj ne bo več mogel voditi koalicije.« 28.04.2014 @Chu…,1
RT @znanostnacesti: Jutri zvečer pa še zadnje predavanje #ZnC. Zakaj Pipistrelova letala tako dobro letijo? @kricac  @pipistrelEU @gregorve…,1
"Prisežem pri vseh Strankah. Tamau je prišel v sobo, pogledal proti televiziji (Tarča), in vprašal: Kaj se pa učijo?",0
"@EpilogPOP @ZoranDELA A se mi samo zdi, da se z iste naprave lahko glasuje večkrat!? To bi lahko bil pravi fijasko!",0
Cokoladni funi je prav nevarna odlocitev za vecerno pogostijo. Zasvajujoce. http://t.co/t4FOpZYaQK,0
"Kakšna je tvoja potreba? Velika, mala ali takšna, da se rabi še ena oseba?",0
"RT @crnkovic: Ljudje pač vložijo ustavno pritožbo ali referendum, tako kot se tožarijo za vsako figo.",0
@DKaslc Koliko za časom pa sem? Mene je čist šokiral. :D,0
"RT @andrejkaroli: Prisežem pri vseh Strankah. Tamau je prišel v sobo, pogledal proti televiziji (Tarča), in vprašal: Kaj se pa učijo?",0
"@_Inja_ js te sprašujem, kdaj lahko pridem oz. kdaj mi prideš nardit kosilo ja? :P",1
Povečana aktivnost v bližini 'Fakulteta za arhitekturo'. Več na: http://t.co/Ogu8BfcQkk. #ljubljana #ljrt,1
@Kracalnik gledam na 24ur. Spizdi naj že.,0
